,USDCAD Curncy,S&P 500 Total Return Index,S&P/TSX Composite Total Return Index,USGG2YR Index,USGG12M Index,GCAN2YR Index,GCAN12M Index,CL1 Comdty,XAU Curncy,HG1 Comdty,US0003M Index,GCAN3M Index,DXY Curncy,USDJPY Curncy
2013-10-02,1.0337,3022.951,37765.33,0.3169,0.0862,1.186,1.055,104.1,1316.03,331.6,0.24435,0.979,79.9,97.36
2013-10-03,1.0333,2995.812,37460.01,0.3091,0.0913,1.182,1.05,103.31,1316.86,326.85,0.24285,0.974,79.749,97.27
2013-10-04,1.0294,3017.05,37529.21,0.3292,0.0964,1.193,1.056,103.84,1311.09,330.1,0.24285,0.967,80.122,97.48
2013-10-07,1.0313,2991.385,37616.72,0.3412,0.1015,1.185,1.056,103.03,1323.1,329.65,0.24335,0.971,79.941,96.71
2013-10-08,1.0368,2955.411,37335.35,0.3811,0.1319,1.19,1.027,103.49,1319.29,329.25,0.2436,0.947,80.06,96.88
2013-10-09,1.0394,2957.399,37447.12,0.3574,0.137,1.197,1.017,101.61,1305.59,323.1,0.2456,0.949,80.376,97.34
2013-10-10,1.0398,3022.428,37939.32,0.3416,0.1268,1.21,1.006,103.01,1287.6,324.85,0.2431,0.931,80.417,98.16
2013-10-11,1.0349,3041.426,37932.53,0.3501,0.1268,1.211,1.012,102.02,1272.2,326.9,0.2436,0.914,80.362,98.58
2013-10-14,1.0354,3053.835,37932.53,0.3501,0.1268,1.211,1.012,102.41,1272.48,330.3,0.2458,#N/A,80.263,98.57
2013-10-15,1.0383,3032.273,38050.3,0.3543,0.1472,1.231,1.009,101.21,1282.35,330.75,0.24355,0.925,80.482,98.16
2013-10-16,1.0328,3074.542,38126.07,0.3303,0.1218,1.212,1.017,102.29,1282.51,330.8,0.24605,0.921,80.47,98.77
2013-10-17,1.0289,3095.42,38358.98,0.3103,0.1218,1.177,1.014,100.67,1320.32,329.7,0.24205,0.921,79.649,97.91
2013-10-18,1.0286,3115.771,38654.22,0.3106,0.1116,1.18,1.016,100.81,1316.25,329.9,0.24055,0.92,79.654,97.72
2013-10-21,1.0304,3116.089,38802.63,0.3106,0.1065,1.201,1.022,99.22,1316.02,330.35,0.2386,0.93,79.695,98.19
2013-10-22,1.0286,3133.976,39007.21,0.2905,0.0964,1.168,1.007,97.8,1340.11,333.55,0.23835,0.916,79.23,98.14
2013-10-23,1.0382,3119.197,38994.84,0.3068,0.0964,1.108,1.007,96.86,1333.47,326.75,0.23835,0.907,79.264,97.38
2013-10-24,1.0422,3129.409,39234.64,0.3028,0.1015,1.096,0.998,97.11,1346.75,326.35,0.2381,0.904,79.185,97.28
2013-10-25,1.0448,3143.156,39454.5,0.2989,0.0964,1.086,0.997,97.85,1350.62,326.9,0.23685,0.911,79.194,97.42
2013-10-28,1.0445,3147.359,39373.27,0.3031,0.0964,1.091,0.997,98.68,1352.63,326.9,0.23585,0.91,79.246,97.68
2013-10-29,1.0469,3165.107,39587.84,0.3127,0.0964,1.091,0.996,98.2,1345.05,327.8,0.23745,0.912,79.607,98.19
2013-10-30,1.0479,3149.925,39646.25,0.3127,0.0913,1.104,0.995,96.77,1344.55,332.55,0.2419,0.915,79.777,98.51
2013-10-31,1.0431,3138.09,39369.48,0.305,0.0913,1.112,0.996,96.38,1323.06,330.05,0.242,0.91,80.195,98.36
2013-11-01,1.042,3147.213,39299.8,0.3091,0.0862,1.124,1,94.61,1316.18,329.85,0.23775,0.914,80.716,98.67
2013-11-04,1.0425,3158.474,39371.46,0.3013,0.0913,1.119,1.004,94.62,1314.64,325.3,0.2381,0.91,80.553,98.6
2013-11-05,1.0456,3149.958,39371.24,0.3014,0.1015,1.13,1.001,93.37,1311.68,325.85,0.2377,0.905,80.706,98.5
2013-11-06,1.0418,3165.125,39427.63,0.2896,0.0913,1.12,1.003,94.8,1317.89,323.7,0.23865,0.907,80.483,98.66
2013-11-07,1.0462,3124.119,39173.61,0.2817,0.0913,1.098,0.991,94.2,1307.63,324.85,0.2389,0.907,80.845,98.09
2013-11-08,1.0479,3166.105,39421.68,0.3098,0.1015,1.129,1.006,94.6,1288.5,325.4,0.2394,0.905,81.303,99.05
2013-11-11,1.0476,3168.406,39362.91,0.3098,0.1015,1.129,1.006,95.14,1282.81,325.95,0.23925,#N/A,81.091,99.16
2013-11-12,1.0495,3161.103,39268.85,0.3259,0.1065,1.139,1.023,93.04,1268.04,323.4,0.23925,0.92,81.192,99.64
2013-11-13,1.0457,3187.641,39412.1,0.298,0.0964,1.108,1.012,93.88,1281.75,315.95,0.2406,0.928,80.926,99.25
2013-11-14,1.0464,3203.65,39592.86,0.29,0.1218,1.106,1.014,93.76,1287.18,316.05,0.23845,0.933,81.023,100.01
2013-11-15,1.0439,3217.198,39749.56,0.2902,0.1218,1.117,1.021,93.84,1290.18,317.1,0.2381,0.938,80.849,100.19
2013-11-18,1.0429,3205.464,39677.53,0.2782,0.1269,1.104,1.015,93.03,1275.44,314.95,0.23735,0.947,80.825,99.99
2013-11-19,1.0469,3199.51,39635.66,0.2863,0.1269,1.128,1.01,93.34,1275.72,315.75,0.2391,0.942,80.704,100.14
2013-11-20,1.0453,3188.035,39605.16,0.2742,0.1116,1.123,1.01,93.33,1244.33,315.95,0.2381,0.942,81.112,100.03
2013-11-21,1.0517,3214.162,39742.73,0.2702,0.1116,1.106,1.01,95.44,1242.91,319.15,0.2376,0.943,81.073,101.16
2013-11-22,1.0514,3230.543,39751.7,0.2784,0.1167,1.106,1.01,94.84,1243.8,321.4,0.2366,0.938,80.708,101.27
2013-11-25,1.0543,3226.532,39740.3,0.2785,0.1167,1.106,1.01,94.09,1251.38,322.5,0.23585,#N/A,80.92,101.67
2013-11-26,1.0541,3227.36,39381.88,0.2893,0.1167,1.098,1.007,93.68,1242.85,321.4,0.2366,0.942,80.611,101.28
2013-11-27,1.0595,3236.138,39436.97,0.2854,0.1116,1.098,1.002,92.3,1237.9,320.05,0.2376,0.942,80.722,102.16
2013-11-28,1.0581,3236.138,39464.15,0.2854,0.1116,1.091,1.003,92.3,1244.65,#N/A,0.2391,0.944,80.582,102.33
2013-11-29,1.0614,3233.72,39547.68,0.2814,0.1167,1.097,1.003,92.72,1253.35,323.05,0.2391,0.941,80.68,102.44
2013-12-02,1.0644,3225.059,39619.02,0.2854,0.1116,1.107,1.003,93.82,1219.83,321.75,0.23885,0.943,80.925,102.94
2013-12-03,1.0649,3214.954,39325.7,0.2855,0.1167,1.071,0.993,96.04,1223.42,320.1,0.2413,0.933,80.591,102.51
2013-12-04,1.0684,3211.588,39281.96,0.2895,0.1218,1.066,0.99,97.2,1243.79,327.15,0.24185,0.936,80.619,102.36
2013-12-05,1.0654,3197.759,38973.38,0.3014,0.1167,1.087,0.99,97.38,1225.23,326.15,0.2416,0.929,80.235,101.79
2013-12-06,1.064,3233.993,39217.36,0.3016,0.1218,1.094,0.991,97.65,1229.1,326.95,0.24085,0.928,80.315,102.91
2013-12-09,1.0627,3239.992,39317.9,0.2977,0.1116,1.084,0.991,97.34,1240.35,329.55,0.2426,#N/A,80.134,103.27
2013-12-10,1.0603,3229.715,39353.98,0.2978,0.1065,1.079,0.991,98.51,1262.19,330.15,0.24185,0.93,79.966,102.85
2013-12-11,1.059,3193.52,38811.27,0.3058,0.1319,1.099,0.991,97.44,1252.32,333.15,0.24385,0.933,79.894,102.42
2013-12-12,1.064,3182.33,38774.76,0.3219,0.1319,1.1,0.991,97.5,1225.49,333.2,0.24285,0.931,80.206,103.38
2013-12-13,1.0585,3182.073,38810.26,0.3242,0.1319,1.107,0.991,96.6,1238.69,335.2,0.24385,0.934,80.214,103.21
2013-12-16,1.0596,3202.221,38984.16,0.3303,0.1319,1.116,0.991,97.48,1241.32,337.6,0.24285,#N/A,80.074,103.02
2013-12-17,1.0607,3192.329,38971.58,0.3184,0.1269,1.107,0.982,97.22,1230.89,336.7,0.24435,0.914,80.061,102.67
2013-12-18,1.0703,3245.588,39429.1,0.3324,0.1269,1.106,0.982,97.8,1218.53,336.1,0.2451,0.909,80.105,104.29
2013-12-19,1.0664,3244.154,39600.94,0.3638,0.1269,1.138,0.992,98.77,1188.68,334.05,0.24585,0.908,80.63,104.25
2013-12-20,1.0635,3259.794,39622.83,0.3756,0.1269,1.108,0.972,99.32,1203.24,334.8,0.24835,0.906,80.575,104.1
2013-12-23,1.0605,3277.622,39779.7,0.3834,0.1218,1.119,0.981,98.91,1198.86,335.05,0.24585,0.905,80.447,104.11
2013-12-24,1.0631,3287.548,39988.22,0.3952,0.1218,1.128,0.981,99.22,1204.35,341.75,0.24685,0.903,80.536,104.25
2013-12-25,1.063,3287.548,39988.22,0.3952,0.1218,1.128,0.971,99.22,1204.62,#N/A,#N/A,0.907,80.558,104.38
2013-12-26,1.0648,3303.151,39988.22,0.407,0.1167,1.128,0.971,99.55,1210.64,344.95,#N/A,0.907,80.484,104.81
2013-12-27,1.0706,3302.656,40234.39,0.3874,0.1116,1.133,0.99,100.32,1213.27,347,0.2466,0.904,80.392,105.17
2013-12-30,1.0648,3302.304,40215.25,0.3795,0.1116,1.121,0.99,99.29,1196.57,338.25,0.2466,#N/A,80,105.15
2013-12-31,1.0623,3315.585,40334.38,0.3799,0.1116,1.137,0.999,98.42,1201.64,339.65,0.2461,0.916,80.035,105.31
2014-01-01,1.0644,3315.585,40334.38,0.3799,0.1116,1.137,0.994,98.42,1205.9,#N/A,#N/A,0.92,80.108,105.25
2014-01-02,1.067,3286.687,40273.04,0.3801,0.1065,1.127,0.996,95.44,1224.6,338.15,0.24285,0.914,80.63,104.81
2014-01-03,1.0635,3285.683,40157.38,0.3965,0.1116,1.137,0.994,93.96,1236.97,335.5,0.23985,0.901,80.791,104.86
2014-01-06,1.0656,3277.483,39999.33,0.3927,0.1065,1.129,0.994,93.43,1238.06,335.95,0.23935,0.903,80.652,104.22
2014-01-07,1.0766,3297.449,40299.85,0.3909,0.1015,1.111,0.995,93.67,1232.08,335.95,0.2421,0.904,80.833,104.6
2014-01-08,1.082,3297.737,40352.6,0.425,0.1218,1.112,0.983,92.33,1225.99,334.25,0.2404,0.902,81.022,104.86
2014-01-09,1.0842,3298.869,40396.43,0.4292,0.1218,1.098,0.978,91.66,1227.98,329.9,0.24165,0.902,81.005,104.82
2014-01-10,1.0892,3306.491,40746.74,0.3699,0.1116,1.015,0.96,92.72,1248.5,334.15,0.24165,0.896,80.658,104.18
2014-01-13,1.0863,3265.27,40552.7,0.356,0.1065,1.037,0.959,91.8,1253.31,334.65,0.2389,0.905,80.513,103
2014-01-14,1.0946,3300.61,40594.32,0.3782,0.1065,1.056,0.961,92.59,1245.19,333.6,0.23675,0.898,80.662,104.22
2014-01-15,1.0934,3317.746,40832.81,0.3905,0.1015,1.068,0.961,94.17,1241.88,335.8,0.23785,0.892,81.027,104.56
2014-01-16,1.093,3313.361,41007.74,0.3826,0.1015,1.043,0.956,93.96,1242.39,334.25,0.23635,0.889,80.91,104.35
2014-01-17,1.0964,3300.511,41181.19,0.3712,0.1015,1.023,0.95,94.37,1254.05,334.45,0.2366,0.888,81.225,104.32
2014-01-20,1.0949,3300.511,41485.2,0.3712,0.1015,1.018,0.95,94.37,1254.35,#N/A,0.2371,0.891,81.225,104.18
2014-01-21,1.0967,3309.741,41371.5,0.3755,0.1015,1.031,0.953,94.99,1241.41,335.1,0.2366,0.895,81.098,104.3
2014-01-22,1.1087,3312.042,41480.75,0.4,0.1015,1.009,0.952,96.73,1237.15,333.7,0.2371,0.9,81.167,104.52
2014-01-23,1.1102,3282.64,41341,0.3596,0.0964,0.969,0.943,97.32,1264.13,328.55,0.2386,0.898,80.438,103.26
2014-01-24,1.1088,3214.127,40702.46,0.3355,0.1015,0.967,0.942,96.64,1270.06,327.15,0.23535,0.893,80.458,102.31
2014-01-27,1.1116,3198.571,40300.49,0.3398,0.1015,0.983,0.942,95.72,1257.11,325.9,0.2361,#N/A,80.524,102.55
2014-01-28,1.1153,3218.215,40613.15,0.3399,0.0964,0.969,0.955,97.41,1256.83,325.3,0.2361,0.892,80.568,102.94
2014-01-29,1.1171,3185.701,40497.05,0.3515,0.0913,0.962,0.95,97.36,1267.34,324.05,0.2356,0.89,80.505,102.29
2014-01-30,1.1157,3221.778,40783.4,0.3436,0.0812,0.971,0.95,98.23,1243.78,322.65,0.2376,0.887,81.085,102.72
2014-01-31,1.1128,3200.952,40663.61,0.3277,0.0812,0.947,0.947,97.49,1244.55,319.7,0.2366,0.885,81.311,102.04
2014-02-03,1.1119,3127.865,40044.26,0.2942,0.0812,0.932,0.947,96.43,1257.65,318.35,0.2356,#N/A,81.009,100.98
2014-02-04,1.1082,3151.937,40099.34,0.3118,0.1015,0.961,0.949,97.19,1254.65,319.2,0.23645,0.887,81.121,101.64
2014-02-05,1.1083,3146.494,40263.28,0.3117,0.1167,0.98,0.955,97.38,1257.92,318.85,0.23635,0.885,81.036,101.45
2014-02-06,1.107,3187.252,40719.69,0.3196,0.1167,0.981,0.959,97.84,1258.2,322.9,0.23685,0.883,80.906,102.11
2014-02-07,1.1032,3229.644,40936.74,0.3034,0.1116,0.98,0.954,99.88,1267.27,323.6,0.23385,0.881,80.691,102.3
2014-02-10,1.1055,3234.786,40959.55,0.3073,0.1116,0.981,0.954,100.06,1274.78,322.45,0.23385,0.881,80.642,102.26
2014-02-11,1.1009,3270.739,41219.38,0.3311,0.1167,1.003,0.956,99.94,1291.36,321.5,0.2366,0.879,80.638,102.63
2014-02-12,1.1003,3271.47,41288.06,0.339,0.1116,1.035,0.956,100.37,1291.15,325.6,0.2361,0.881,80.679,102.53
2014-02-13,1.0977,3290.819,41589.2,0.311,0.1065,1.019,0.949,100.35,1302.92,325,0.23585,0.879,80.323,102.17
2014-02-14,1.0978,3306.92,41746.94,0.3107,0.0964,1.014,0.949,100.3,1318.66,326.45,0.23585,0.874,80.136,101.8
2014-02-17,1.0965,3306.92,41746.94,0.3107,0.0964,1.014,0.949,100.3,1331.5,#N/A,0.2351,#N/A,80.136,101.92
2014-02-18,1.0947,3311.275,41814.75,0.2985,0.0964,0.995,0.95,102.43,1322.02,328.55,0.23455,0.876,80.008,102.36
2014-02-19,1.108,3289.834,41944.61,0.3145,0.1015,1.003,0.946,103.31,1311.6,328.55,0.2336,0.866,80.144,102.31
2014-02-20,1.1099,3310.267,42218.39,0.3185,0.1065,1.003,0.948,102.92,1322.97,327.9,0.2356,0.863,80.286,102.28
2014-02-21,1.1108,3304.364,42207.4,0.3142,0.1015,1.012,0.958,102.2,1324.25,329.1,0.23485,0.862,80.237,102.51
2014-02-24,1.106,3324.839,42276.7,0.3181,0.0964,1.027,0.961,102.82,1336.97,327,0.23435,0.868,80.199,102.51
2014-02-25,1.1085,3320.43,42163.9,0.314,0.0964,1.024,0.957,101.83,1340.5,325.85,0.2336,0.852,80.137,102.24
2014-02-26,1.1128,3321.149,42183.26,0.3245,0.0964,1.005,0.959,102.59,1330.64,324.45,0.2333,0.851,80.429,102.38
2014-02-27,1.1121,3338.051,42265.94,0.3206,0.0964,0.988,0.944,102.4,1331.29,323.65,0.2361,0.841,80.285,102.13
2014-02-28,1.1064,3347.376,42260.17,0.3169,0.1015,1.001,0.943,102.59,1326.39,323.85,0.23565,0.837,79.691,101.8
2014-03-03,1.1076,3322.852,42271.31,0.3012,0.1015,0.999,0.943,104.92,1350.61,322.05,0.23565,0.834,80.077,101.45
2014-03-04,1.1092,3373.639,42501.47,0.3329,0.1065,1.03,0.947,103.33,1334.47,326.15,0.23535,0.834,80.168,102.21
2014-03-05,1.1029,3374.1,42544.71,0.333,0.1167,1.043,0.948,101.45,1336.86,325.3,0.2344,0.831,80.109,102.3
2014-03-06,1.0985,3380.492,42458.85,0.3411,0.1218,1.052,0.952,101.56,1350.82,327.55,0.2351,0.834,79.663,103.07
2014-03-07,1.1087,3382.573,42545.28,0.3693,0.1218,1.053,0.952,102.58,1339.98,315.65,0.23565,0.83,79.719,103.28
2014-03-10,1.1108,3381.219,42554.14,0.3655,0.1218,1.042,0.948,101.12,1339.72,311.05,0.23435,0.827,79.768,103.27
2014-03-11,1.1106,3364.172,42454.43,0.3697,0.1218,1.036,0.941,100.03,1349.01,303.1,0.2333,0.827,79.736,103.02
2014-03-12,1.1118,3366.072,42641.21,0.3618,0.1167,1.022,0.938,97.99,1366.84,302.6,0.2341,0.823,79.608,102.76
2014-03-13,1.1076,3327.109,42431.5,0.338,0.1167,1.004,0.937,98.2,1370.28,299.05,0.23335,0.822,79.62,101.84
2014-03-14,1.1105,3317.805,42381.4,0.3424,0.1167,1.01,0.935,98.89,1382.92,301.3,0.23485,0.821,79.446,101.36
2014-03-17,1.1052,3349.712,42394.46,0.3586,0.1167,1.028,0.937,98.08,1367.07,300.2,0.23445,0.828,79.385,101.77
2014-03-18,1.1135,3373.983,42803.71,0.3466,0.1167,1.006,0.931,99.7,1355.78,299.45,0.23485,0.828,79.414,101.44
2014-03-19,1.1238,3353.294,42700.83,0.4195,0.1319,1.058,0.944,100.37,1329.59,302.8,0.23385,0.837,79.995,102.32
2014-03-20,1.1244,3373.599,42784.5,0.4197,0.1269,1.073,0.95,99.43,1327.77,297.6,0.2336,0.839,80.192,102.39
2014-03-21,1.1221,3363.719,42708.65,0.4245,0.1218,1.073,0.962,99.46,1334.69,299.4,0.23285,0.869,80.105,102.25
2014-03-24,1.1192,3347.362,42538.22,0.4329,0.1218,1.073,0.968,99.6,1308.76,298.95,0.2351,0.877,79.934,102.24
2014-03-25,1.1167,3362.441,42605.08,0.425,0.1167,1.069,0.968,99.19,1311.17,304.55,0.23435,0.882,79.944,102.26
2014-03-26,1.1102,3339,42272.38,0.4418,0.1116,1.061,0.962,100.26,1304.48,301.05,0.23335,0.879,80.032,102.04
2014-03-27,1.1031,3333.234,42292.81,0.4457,0.1116,1.065,0.96,101.28,1291.31,303.65,0.2336,0.882,80.111,102.18
2014-03-28,1.1061,3348.83,42556.34,0.4496,0.1116,1.073,0.96,101.67,1295.23,304.15,0.23335,0.884,80.176,102.83
2014-03-31,1.105,3375.513,42779.05,0.4183,0.1116,1.068,0.962,101.58,1284.01,302.55,0.2306,0.893,80.1,103.23
2014-04-01,1.1024,3399.508,42935.18,0.4301,0.1116,1.071,0.962,99.74,1278.95,303.45,0.2281,0.909,80.094,103.65
2014-04-02,1.1033,3409.796,43171.1,0.4539,0.1167,1.097,0.962,99.62,1289.9,304.55,0.2301,0.911,80.215,103.88
2014-04-03,1.1035,3405.998,43001.43,0.454,0.1065,1.102,0.98,100.29,1286.7,302.7,0.23035,0.913,80.475,103.93
2014-04-04,1.0981,3363.406,42974.23,0.4107,0.1015,1.088,0.982,101.14,1303.5,302.25,0.2296,0.911,80.423,103.29
2014-04-07,1.0975,3327.269,42608.09,0.3948,0.0964,1.077,0.979,100.44,1297.28,303.95,0.22935,0.905,80.232,103.1
2014-04-08,1.0923,3340.844,42921.02,0.3949,0.0964,1.077,0.985,102.56,1308.66,305.1,0.2273,0.908,79.752,101.81
2014-04-09,1.0879,3377.611,43109.57,0.3631,0.0913,1.07,0.99,103.6,1311.8,303.7,0.22755,0.911,79.484,102
2014-04-10,1.0936,3307.078,42730.66,0.3511,0.0862,1.056,0.988,103.4,1318.95,304.5,0.22705,0.91,79.383,101.53
2014-04-11,1.098,3276.036,42582.54,0.355,0.0913,1.042,0.989,103.74,1318.42,304.15,0.22645,0.917,79.452,101.62
2014-04-14,1.0962,3302.979,42662.39,0.367,0.0913,1.047,0.986,104.05,1327.99,304.75,0.22865,0.922,79.729,101.85
2014-04-15,1.0978,3325.304,42721.75,0.367,0.0862,1.047,0.99,103.75,1302.64,298.75,0.22635,0.925,79.803,101.92
2014-04-16,1.1011,3360.265,43147.67,0.367,0.0862,1.048,0.99,103.76,1302.53,302.55,0.22785,0.926,79.803,102.23
2014-04-17,1.1003,3364.997,43308.57,0.3952,0.0913,1.076,0.996,104.3,1295.12,304.5,0.22585,0.941,79.828,102.39
2014-04-18,1.1024,3364.997,43308.57,0.3952,0.0913,1.076,1.008,104.3,1294.3,#N/A,#N/A,0.984,79.847,102.43
2014-04-21,1.101,3377.751,43290.54,0.3912,0.0913,1.073,0.997,104.37,1289.77,304.3,#N/A,0.946,79.945,102.62
2014-04-22,1.1026,3391.58,43501.62,0.3993,0.0913,1.069,1.001,102.13,1283.81,305.35,0.2286,0.949,79.905,102.62
2014-04-23,1.1032,3384.499,43435.61,0.4418,0.0913,1.066,0.996,101.44,1283.91,305.9,0.22875,0.943,79.855,102.54
2014-04-24,1.1021,3390.395,43497.93,0.4378,0.0913,1.067,1,101.94,1293.36,312.05,0.22785,0.948,79.799,102.32
2014-04-25,1.1039,3362.945,43436.4,0.43,0.0862,1.06,0.996,100.6,1303.25,312.45,0.2266,0.947,79.749,102.16
2014-04-28,1.1029,3374.037,43441.15,0.4319,0.0862,1.078,0.998,100.84,1296.74,311,0.22485,0.958,79.683,102.49
2014-04-29,1.0944,3390.163,43610.51,0.4378,0.0862,1.077,1.001,101.28,1295.92,307.25,0.22535,0.952,79.808,102.64
2014-04-30,1.0962,3400.465,43816.13,0.4104,0.1015,1.061,1.001,99.74,1291.6,302.95,0.22335,0.954,79.474,102.24
2014-05-01,1.0956,3400.202,43853.04,0.4065,0.0964,1.068,0.995,99.42,1284.31,302.9,0.22285,0.953,79.527,102.33
2014-05-02,1.0972,3395.608,44155.34,0.4224,0.0964,1.069,1.001,99.76,1299.7,308.15,0.22285,0.943,79.516,102.2
2014-05-05,1.0955,3402.227,43951.61,0.4185,0.0964,1.07,1.001,99.48,1310.28,307.1,#N/A,0.942,79.486,102.14
2014-05-06,1.0895,3371.724,43698.2,0.4226,0.0964,1.069,0.996,99.5,1308.05,307.5,0.22485,0.927,79.093,101.68
2014-05-07,1.09,3392.095,43830.93,0.3988,0.0964,1.072,0.996,100.77,1289.88,305.05,0.22395,0.931,79.202,101.9
2014-05-08,1.0831,3388.293,43500.84,0.3869,0.0862,1.072,0.981,100.26,1289.43,308.25,0.22335,0.918,79.361,101.66
2014-05-09,1.0898,3394.052,43470.92,0.383,0.0913,1.059,0.978,99.99,1288.91,310.05,0.2241,0.92,79.903,101.86
2014-05-12,1.0896,3427.013,43832.91,0.395,0.0913,1.072,0.978,100.59,1295.8,316.65,0.2251,0.926,79.901,102.13
2014-05-13,1.0904,3429.298,43919.01,0.379,0.0862,1.062,0.978,101.7,1293.63,314.95,0.22385,0.932,80.143,102.26
2014-05-14,1.0889,3413.841,43903.15,0.367,0.0812,1.044,0.979,102.37,1305.97,317.4,0.22535,0.927,80.073,101.9
2014-05-15,1.0885,3382.522,43650.11,0.3509,0.0761,1.037,0.982,101.5,1296.22,316.2,0.22585,0.929,80.003,101.58
2014-05-16,1.0861,3395.209,43428.75,0.3589,0.0761,1.039,0.986,102.02,1293.52,316.1,0.2286,0.927,80.043,101.5
2014-05-19,1.0875,3408.523,43428.75,0.3427,0.0761,1.039,0.985,102.61,1292.97,317.95,0.22695,0.931,79.993,101.5
2014-05-20,1.0908,3386.484,43465.81,0.3346,0.0761,1.042,0.987,102.44,1294.37,315.6,0.2281,0.919,80.041,101.33
2014-05-21,1.0912,3414.447,43847.99,0.3386,0.0761,1.05,0.986,104.07,1292.04,313.05,0.22735,0.92,80.095,101.37
2014-05-22,1.0891,3422.992,44005.89,0.3426,0.0761,1.055,0.986,103.74,1294.1,315.2,0.22715,0.926,80.254,101.74
2014-05-23,1.0861,3437.582,44023.27,0.3424,0.0761,1.051,0.985,104.35,1292.61,318,0.22935,0.928,80.393,101.97
2014-05-26,1.0859,3437.582,44051.53,0.3424,0.0761,1.06,0.986,104.35,1292.91,#N/A,#N/A,0.926,80.393,101.94
2014-05-27,1.0858,3458.193,43879.62,0.3444,0.0761,1.055,0.992,104.11,1264.95,319.35,0.22985,0.932,80.352,101.98
2014-05-28,1.0875,3454.877,43761.57,0.3652,0.071,1.037,0.99,102.72,1258.14,318.85,0.2276,0.931,80.571,101.85
2014-05-29,1.0837,3473.857,43698.39,0.375,0.0913,1.052,0.989,103.58,1255.56,314.45,0.22735,0.937,80.494,101.79
2014-05-30,1.0846,3480.288,43743.95,0.373,0.0913,1.049,0.989,102.71,1249.68,312.35,0.2274,0.939,80.369,101.77
2014-06-02,1.09,3483.136,43982.48,0.3868,0.0964,1.061,0.991,102.47,1243.93,317.05,0.22715,0.938,80.644,102.38
2014-06-03,1.0908,3482.002,44146.69,0.3987,0.0964,1.074,0.986,102.66,1244.95,313.7,0.2274,0.927,80.554,102.51
2014-06-04,1.094,3489.211,44332.97,0.3908,0.0913,1.064,0.981,102.64,1243.94,309.3,0.2295,0.928,80.663,102.75
2014-06-05,1.0925,3512.212,44351.06,0.379,0.0913,1.061,0.98,102.48,1253.63,309.05,0.2306,0.933,80.371,102.41
2014-06-06,1.0931,3528.979,44472.9,0.3988,0.0862,1.063,0.981,102.66,1253.23,305.1,0.2296,0.932,80.409,102.48
2014-06-09,1.0904,3532.465,44569.74,0.4188,0.0913,1.066,0.987,104.41,1252.34,304.35,0.23055,0.93,80.653,102.53
2014-06-10,1.0903,3531.619,44669.93,0.4388,0.0964,1.078,0.987,104.35,1259.9,305.3,0.2303,0.932,80.82,102.35
2014-06-11,1.0868,3519.521,44657.37,0.4309,0.0913,1.075,0.987,104.4,1261.07,304.05,0.2298,0.931,80.788,102.07
2014-06-12,1.0856,3495.568,44732.52,0.437,0.0913,1.079,0.989,106.53,1273.46,301.55,0.2306,0.937,80.576,101.7
2014-06-13,1.0855,3506.582,45009.09,0.4493,0.0964,1.089,0.988,106.91,1276.96,302.95,0.2321,0.943,80.576,102.04
2014-06-16,1.0845,3509.537,45127.3,0.4675,0.0964,1.102,0.994,106.9,1272,305,0.2306,0.942,80.471,101.83
2014-06-17,1.0861,3517.232,45174.81,0.4797,0.0913,1.114,1.003,106.36,1270.58,306.1,0.231,0.94,80.629,102.15
2014-06-18,1.0836,3544.417,45335.6,0.4435,0.0812,1.092,0.999,105.97,1277.71,306,0.231,0.935,80.584,101.93
2014-06-19,1.0818,3549.444,45346.21,0.4477,0.0812,1.08,0.994,106.43,1320.39,307.85,0.2296,0.941,80.317,101.94
2014-06-20,1.0758,3555.604,45336.48,0.4561,0.0761,1.132,1.011,107.26,1314.82,312.15,0.2306,0.947,80.372,102.07
2014-06-23,1.0732,3555.138,45328.02,0.4643,0.0761,1.144,1.013,106.17,1317.52,314.95,0.2326,0.95,80.272,101.93
2014-06-24,1.0745,3532.57,44901.98,0.4563,0.0761,1.123,1.012,106.03,1318.29,315.1,0.2336,0.952,80.327,101.97
2014-06-25,1.0719,3549.958,44950.02,0.4804,0.1015,1.118,1.008,106.5,1319.18,316.7,0.23385,0.95,80.225,101.87
2014-06-26,1.0689,3546.382,45156.9,0.4627,0.0964,1.109,1.008,105.84,1316.58,316.55,0.2341,0.953,80.22,101.73
2014-06-27,1.0666,3553.345,45367.04,0.4607,0.0964,1.119,1.005,105.74,1316.17,314.9,0.2346,0.947,80.039,101.42
2014-06-30,1.0671,3552.182,45522.61,0.4567,0.0964,1.105,1.007,105.37,1327.33,318.8,0.2307,0.946,79.775,101.33
2014-07-01,1.0632,3576.546,45522.61,0.4645,0.1015,1.105,1.01,105.34,1326.46,319.1,0.2318,0.947,79.815,101.53
2014-07-02,1.0664,3579.11,45714.54,0.4803,0.1015,1.133,1.014,104.48,1326.86,325.25,0.2346,0.943,79.956,101.77
2014-07-03,1.0634,3598.732,45707.2,0.5059,0.0964,1.135,1.014,104.06,1319.53,326.5,0.2321,0.948,80.212,102.19
2014-07-04,1.0653,3598.732,45730.8,0.5059,0.0964,1.136,1.012,104.06,1320.55,#N/A,0.2331,0.947,80.269,102.06
